"Record_type"	"Sampling_type"	"Landing_country"	"Vessel_flag_country"	"Year"	"Project"	"Trip_number"	"Station_number"	"Quarter"	"Month"	"Species"	"Sex"	"Catch_category"	"Landing_category"	"Comm_size_cat_scale"	"Comm_size_cat"	"Stock"	"Area"	"Statistical_rectangle"	"Subpolygon"	"Length_class"	"Age"	"Specimen_No"	"Length_code"	"Aging_method"	"Age_plus_group"	"Otolith_weight"	"Otolith_side"	"Weight"	"Maturity_staging"	"Maturity_scale"	"Maturity_stage"	"Trip_id"
"577"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	165	2	"169"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"2"	"23892"
"578"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	165	3	"61"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"3"	"23892"
"579"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	165	3	"94"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"4"	"23892"
"580"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"160"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"2"	"23892"
"581"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"111"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"2"	"23892"
"582"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"58"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"2"	"23892"
"583"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"98"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"2"	"23892"
"584"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"95"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"3"	"23892"
"585"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	4	"20"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"3"	"23892"
"586"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"129"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23892"
"587"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	1	"87"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"2"	"23892"
"588"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"110"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23892"
"589"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	3	"106"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"4"	"23892"
"590"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"11"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23892"
"591"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"215"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"1"	"23892"
"592"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"141"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23892"
"593"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"277"	"scm"	"OWR"	"-"	"-"	"-"	30	"Visual"	"1-8"	"1"	"23892"
"594"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"83"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"1"	"23892"
"595"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"207"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23892"
"596"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"108"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"1"	"23892"
"597"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"130"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"2"	"23892"
"598"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"312"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"1"	"23892"
"599"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	170	2	"247"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23892"
"600"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"302"	"scm"	"OWR"	"-"	"-"	"-"	34	"Visual"	"1-8"	"2"	"23892"
"601"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"228"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"23892"
"602"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"266"	"scm"	"OWR"	"-"	"-"	"-"	34	"Visual"	"1-8"	"1"	"23892"
"603"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	6	"145"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"3"	"23892"
"604"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"44"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"1"	"23892"
"605"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"4"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23892"
"606"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	3	"294"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"3"	"23892"
"607"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	3	"231"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"3"	"23892"
"608"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"107"	"scm"	"OWR"	"-"	"-"	"-"	31	"Visual"	"1-8"	"2"	"23892"
"609"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"62"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"1"	"23892"
"610"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"201"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23892"
"611"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	3	"202"	"scm"	"OWR"	"-"	"-"	"-"	32	"Visual"	"1-8"	"2"	"23892"
"612"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	175	2	"281"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"2"	"23892"
"613"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"204"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"1"	"23892"
"614"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"60"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23892"
"615"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"221"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"2"	"23892"
"616"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"295"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23892"
"617"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	3	"102"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"3"	"23892"
"618"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"293"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23892"
"619"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"177"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"2"	"23892"
"620"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"170"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"1"	"23892"
"621"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"300"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"23892"
"622"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"197"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"1"	"23892"
"623"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"37"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23892"
"624"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	9	"139"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"4"	"23892"
"625"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"286"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23892"
"626"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"91"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"23892"
"627"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"216"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23892"
"628"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"271"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23892"
"629"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	3	"79"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"23892"
"630"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"311"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23892"
"631"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"210"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23892"
"632"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"103"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"2"	"23892"
"633"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"279"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23892"
"634"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"203"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"2"	"23892"
"635"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	180	2	"128"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23892"
"636"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	3	"150"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23892"
"637"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"176"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23892"
"638"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"212"	"scm"	"OWR"	"-"	"-"	"-"	45	"Visual"	"1-8"	"3"	"23892"
"639"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"168"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"2"	"23892"
"640"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	3	"272"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23892"
"641"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"63"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23892"
"642"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"5"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23892"
"643"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"134"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"2"	"23892"
"644"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"213"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23892"
"645"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	3	"161"	"scm"	"OWR"	"-"	"-"	"-"	41	"Visual"	"1-8"	"7"	"23892"
"646"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"307"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"2"	"23892"
"647"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	3	"34"	"scm"	"OWR"	"-"	"-"	"-"	45	"Visual"	"1-8"	"4"	"23892"
"648"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"146"	"scm"	"OWR"	"-"	"-"	"-"	45	"Visual"	"1-8"	"4"	"23892"
"649"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	3	"93"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"7"	"23892"
"650"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"3"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"8"	"23892"
"651"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	185	2	"143"	"scm"	"OWR"	"-"	"-"	"-"	35	"Visual"	"1-8"	"7"	"23892"
"652"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	190	2	"101"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"2"	"23892"
"653"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	190	3	"243"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"2"	"23892"
"654"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	190	3	"304"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"2"	"23892"
"655"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	190	2	"162"	"scm"	"OWR"	"-"	"-"	"-"	50	"Visual"	"1-8"	"4"	"23892"
"656"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	190	4	"127"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"2"	"23892"
"657"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2002"	999	1	2	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-mix(3a22-47d3)"	"24"	"39G3"	"-"	190	2	"12"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"2"	"23892"
